;Audio_Filenames;track_genre_1;track_genre_2;length;multi_genres
334;4em013_02_Transition-Game_740455.wav;Atmosphere;Filmscore;7.507.591.836.734.690;Atmosphere Filmscore
338;4em013_06_Girl's-Best-Friend_740459.wav;Atmosphere;Filmscore;7.794.938.775.510.200;Atmosphere Filmscore
342;4em013_10_View-From-A-Cloud_740463.wav;Country, Folk;Atmosphere;10.331.897.959.183.600;Atmosphere Country, Folk
344;4em013_12_Child's-View_740465.wav;Atmosphere;Filmscore;7.758.367.346.938.770;Atmosphere Filmscore
349;4em013_17_End-Of-The-Day_740470.wav;Atmosphere;Filmscore;13.945.825.396.825.300;Atmosphere Filmscore
354;4em013_22_Sister-Memories_740475.wav;Easy Listening;Atmosphere;9.628.734.693.877.550;Atmosphere Easy Listening
357;4em014_03_Rattlers_703971.wav;Atmosphere;Electronica;8.408.816.326.530.610;Atmosphere Electronica
358;4em014_04_Rattlers---No-Rattles_703972.wav;Atmosphere;Electronica;8.408.816.326.530.610;Atmosphere Electronica
359;4em014_05_Gloom_703973.wav;Atmosphere;Electronica;6.966.857.142.857.140;Atmosphere Electronica
361;4em014_07_Undoubtedly---No-Perc_703975.wav;Atmosphere;Electronica;6.982.530.612.244.890;Atmosphere Electronica
362;4em014_08_Pulsing-Pad_703976.wav;Filmscore;Electronica;7.627.755.102.040.810;Electronica Filmscore
363;4em014_09_Understated_703977.wav;Atmosphere;Electronica;8.623.020.408.163.260;Atmosphere Electronica
364;4em014_10_On-The-Lam_703978.wav;Atmosphere;Electronica;11.459.918.367.346.900;Atmosphere Electronica
367;4em014_13_Insistent_703981.wav;Electronica;Classical Music;60.630.204.081.632.600;Classical Music Electronica
368;4em014_14_Insistent-Somber_703982.wav;Electronica;Classical Music;6.060.408.163.265.300;Classical Music Electronica
369;4em014_15_Insistent-Dream_703983.wav;Electronica;Classical Music;6.060.408.163.265.300;Classical Music Electronica
372;4em014_18_Dark-Clues_703986.wav;Atmosphere;Filmscore;11.347.591.836.734.600;Atmosphere Filmscore
373;4em014_19_Low-Blow_703987.wav;Filmscore;World Music;6.723.918.367.346.930;Filmscore World Music
374;4em014_20_Supernatural_703988.wav;Electronica;Pop;7.405.714.285.714.280;Electronica Pop
375;4em014_21_Maybe-Not_703989.wav;Easy Listening;Filmscore;774.530.612.244.898;Easy Listening Filmscore
377;4em014_28_Cross-Examination_703996.wav;Filmscore;Classical Music;52.244.897.959.183.600;Classical Music Filmscore
380;4em014_32_Under-The-Knife_704000.wav;Atmosphere;Filmscore;9.388.718.820.861.670;Atmosphere Filmscore
381;4em014_33_Don't-Wake-Me_704001.wav;Filmscore;World Music;5.193.142.857.142.850;Filmscore World Music
384;4em014_36_Escapee_704004.wav;Filmscore;Classical Music;713.926.530.612.245;Classical Music Filmscore
385;4em014_37_Escapee---w-FX_704005.wav;Filmscore;Classical Music;854.465.306.122.449;Classical Music Filmscore
386;4em014_38_Dark-Nature_704006.wav;Atmosphere;Others;5.540.571.428.571.420;Atmosphere Others
387;4em014_39_Foreshadow_704007.wav;Filmscore;Classical Music;7.706.122.448.979.590;Classical Music Filmscore
388;4em014_40_Foreshadow---No-Percussion_704008.wav;Filmscore;Classical Music;7.849.795.918.367.340;Classical Music Filmscore
389;4em014_41_Foreshadow---No-Flute_704009.wav;Filmscore;Classical Music;774.791.836.734.694;Classical Music Filmscore
390;4em014_42_Drone-Chimes_704010.wav;Filmscore;Electronica;8.850.285.714.285.710;Electronica Filmscore
393;4em014_46_Tough-Luv_704014.wav;Filmscore;Electronica;6.765.714.285.714.280;Electronica Filmscore
396;4em015_02_Discreet-Drone_704017.wav;Atmosphere;Filmscore;7.405.714.285.714.280;Atmosphere Filmscore
403;4em015_09_Prison-Drone---w-Sax_704024.wav;Atmosphere;Ambient, Chill;7.700.897.959.183.670;Ambient, Chill Atmosphere
404;4em015_10_Alley-Drone_704025.wav;Atmosphere;Electronica;10.642.857.142.857.100;Atmosphere Electronica
407;4em015_13_Morphing-Drone---Piano_704028.wav;Atmosphere;Ambient, Chill;8.630.857.142.857.140;Ambient, Chill Atmosphere
410;4em015_19_Brooding-Drone_704034.wav;Atmosphere;Filmscore;697.469.387.755.102;Atmosphere Filmscore
412;4em015_21_Petite-Drone_704036.wav;Atmosphere;Filmscore;7.238.530.612.244.890;Atmosphere Filmscore
427;4em016_11_Tower-Ticking---No-Piano_704063.wav;Atmosphere;Filmscore;7.353.469.387.755.100;Atmosphere Filmscore
430;4em018_01_Hip-Groove_704145.wav;Dance;Electronica;6.405.224.489.795.910;Dance Electronica
432;4em018_03_Big-Time-Mistakes---No-Hits_704147.wav;Atmosphere;Electronica;6.227.591.836.734.690;Atmosphere Electronica
433;4em018_04_Celebrity-Bump---Version-01_704148.wav;Dance;Electronica;684.930.612.244.898;Dance Electronica
434;4em018_06_Shake-Sweep-And-Roll_704150.wav;Dance;Electronica;8.019.591.836.734.690;Dance Electronica
435;4em018_07_Solid-Entertainment_704151.wav;Dance;Electronica;7.251.591.836.734.690;Dance Electronica
436;4em018_08_Celebmania_704152.wav;Dance;Electronica;6.695.183.673.469.380;Dance Electronica
437;4em018_09_Celebmania---w-Pad_704153.wav;Dance;Electronica;6.695.183.673.469.380;Dance Electronica
438;4em018_10_Wednesday-Groove_704154.wav;Dance;Electronica;7.013.877.551.020.400;Dance Electronica
439;4em018_11_Golden-Groove_704155.wav;Funk, Soul;Electronica;8.962.612.244.897.950;Electronica Funk, Soul
440;4em018_14_Downtown-Nights_704158.wav;Easy Listening;Electronica;9.001.795.918.367.340;Easy Listening Electronica
441;4em018_15_Pop-Downtown_704159.wav;Easy Listening;Electronica;9.182.040.816.326.530;Easy Listening Electronica
442;4em018_16_Harmon-Groove_704160.wav;Funk, Soul;Electronica;752.326.530.612.245;Electronica Funk, Soul
443;4em018_17_Harmon-Groove---w-Piano_704161.wav;Funk, Soul;Electronica;7.366.530.612.244.890;Electronica Funk, Soul
444;4em018_18_Rudezilla_704162.wav;Electronica;Pop;9.009.632.653.061.220;Electronica Pop
445;4em018_19_Rudezilla---No-Shriek_704163.wav;Electronica;Pop;9.009.632.653.061.220;Electronica Pop
446;4em018_20_Straight-Ahead-Groove_704164.wav;Dance;Electronica;658.808.163.265.306;Dance Electronica
447;4em018_21_Pounding-Entertainment_704165.wav;Dance;Electronica;6.480.979.591.836.730;Dance Electronica
448;4em018_22_Pounding-Entertainment---No-Bass_704166.wav;Dance;Electronica;6.480.979.591.836.730;Dance Electronica
449;4em018_23_Driving-Dance-1_704167.wav;Others;Electronica;7.207.183.673.469.380;Electronica Others
450;4em018_24_Raving-Vogue_704168.wav;Dance;Electronica;4.827.428.571.428.570;Dance Electronica
451;4em018_25_Wake-Up_704169.wav;Dance;Electronica;7.685.224.489.795.910;Dance Electronica
452;4em018_27_Wake-Up---New_704171.wav;Dance;Electronica;5.767.836.734.693.870;Dance Electronica
453;4em018_28_Wake-Up---New-Tag_704172.wav;Dance;Electronica;6.486.204.081.632.650;Dance Electronica
454;4em018_30_Ambient-Beater---Less-Hits_704174.wav;Dance;Electronica;6.438.460.317.460.310;Dance Electronica
455;4em018_31_Too-Late-To-Dance_704175.wav;Dance;Electronica;8.006.530.612.244.890;Dance Electronica
456;4em018_32_Access-Pop---w--Top-Sweep-and-Piano-Hits_704176.wav;Dance;Electronica;6.700.455.782.312.920;Dance Electronica
457;4em018_33_Access-Pop---w--Top-Sweep_704177.wav;Dance;Electronica;6.721.306.122.448.970;Dance Electronica
458;4em018_34_Access-Pop-w--Piano-Hits_704178.wav;Dance;Electronica;6.619.428.571.428.570;Dance Electronica
459;4em018_35_Anchor-Bounce_704179.wav;Dance;Electronica;60.055.510.204.081.600;Dance Electronica
460;4em018_36_KneeDeep_704180.wav;Atmosphere;Electronica;7.437.061.224.489.790;Atmosphere Electronica
462;4em018_38_150-Jungley_704182.wav;Others;Electronica;5.125.224.489.795.910;Electronica Others
463;4em018_39_150-Ways---Remix_704183.wav;Others;Electronica;6.405.224.489.795.910;Electronica Others
465;4em018_41_Waiting-For-Bail---No-Hits_704185.wav;Atmosphere;Electronica;86.5;Atmosphere Electronica
468;4em018_44_Celebrity-Cuffs---No-Hits_704188.wav;Atmosphere;Electronica;7.599.020.408.163.260;Atmosphere Electronica
469;4em018_45_Society-Pushes_704189.wav;Dance;Electronica;4.574.040.816.326.530;Dance Electronica
473;4em019_04_Solve-For-X---No-Bells_704193.wav;Atmosphere;Filmscore;6.608.979.591.836.730;Atmosphere Filmscore
483;4em019_15_August-Urgent-Pizzicato_704204.wav;Atmosphere;Filmscore;4.495.673.469.387.750;Atmosphere Filmscore
485;4em019_17_Vile-Strings_704206.wav;Atmosphere;Filmscore;8.296.489.795.918.360;Atmosphere Filmscore
499;4em020_03_Walkin'-Talkin'---Long_704224.wav;Atmosphere;Jazz;735.869.387.755.102;Atmosphere Jazz
500;4em020_04_Velvet-Smoke_704225.wav;Blues;Atmosphere;6.256.820.861.678.000;Atmosphere Blues
501;4em020_05_Velvet-Smoke---Less_704226.wav;Blues;Atmosphere;6.263.956.916.099.770;Atmosphere Blues
502;4em020_06_Swinging-Affair_704227.wav;Atmosphere;Jazz;6.423.510.204.081.630;Atmosphere Jazz
503;4em020_07_Swinging-Affair---Perc-No-Piano_704228.wav;Atmosphere;Jazz;6.548.750.566.893.420;Atmosphere Jazz
504;4em020_08_Swinging-Affair---No-Piano_704229.wav;Atmosphere;Jazz;6.548.750.566.893.420;Atmosphere Jazz
505;4em020_09_Smoke-Means-Fire_704230.wav;Atmosphere;Jazz;7.333.333.333.333.330;Atmosphere Jazz
506;4em020_10_Smoke-Means-Fire---Less_704231.wav;Atmosphere;Jazz;7.333.333.333.333.330;Atmosphere Jazz
507;4em020_11_Smoke-Means-Fire---No-Trumpet_704232.wav;Atmosphere;Jazz;7.333.333.333.333.330;Atmosphere Jazz
508;4em020_12_Smokey-Steps_704233.wav;Atmosphere;Jazz;9.372.734.693.877.550;Atmosphere Jazz
509;4em020_13_Smokey-Night_704234.wav;Atmosphere;Jazz;7.113.142.857.142.850;Atmosphere Jazz
510;4em020_14_Smokey-Night---w-Piano_704235.wav;Atmosphere;Jazz;7.097.469.387.755.100;Atmosphere Jazz
511;4em020_15_Late-Smoke_704236.wav;Atmosphere;Jazz;50.0;Atmosphere Jazz
512;4em020_16_Old-Times_704237.wav;Atmosphere;Jazz;671.869.387.755.102;Atmosphere Jazz
513;4em020_17_Cellwalk-Slow_704238.wav;Atmosphere;Jazz;742.138.775.510.204;Atmosphere Jazz
514;4em020_18_Sleuthing-Nights_704239.wav;Atmosphere;Jazz;8.317.192.743.764.170;Atmosphere Jazz
516;4em020_21_Jazzy-Credits_704242.wav;Atmosphere;Jazz;10.825.142.857.142.800;Atmosphere Jazz
517;4em020_22_The-Fight_704243.wav;Atmosphere;Jazz;6.812.734.693.877.550;Atmosphere Jazz
518;4em020_23_Foggy-Nights_704244.wav;Atmosphere;Jazz;10.211.265.306.122.400;Atmosphere Jazz
519;4em020_24_Quickly,-Dark-Piano_704245.wav;Jazz;Others;5.409.265.306.122.440;Jazz Others
520;4em020_25_Dark-Keys_704246.wav;Jazz;Others;995.004.081.632.653;Jazz Others
521;4em020_26_Silently_704247.wav;Jazz;Others;7.596.408.163.265.300;Jazz Others
524;4em020_29_Swing-Vibes---One_704250.wav;Atmosphere;Jazz;6.898.938.775.510.200;Atmosphere Jazz
525;4em020_30_Hard-Luck_704251.wav;Jazz;Others;10.203.428.571.428.500;Jazz Others
529;4em022_04_Tender-Morsels_704305.wav;Country, Folk;Atmosphere;108.75;Atmosphere Country, Folk
536;4em022_11_Tender-Moment_704312.wav;Atmosphere;Filmscore;6.923.077.097.505.660;Atmosphere Filmscore
538;4em022_13_Heart-To-Heart---Strings_704314.wav;Atmosphere;Filmscore;9.793.306.122.448.970;Atmosphere Filmscore
546;4em022_21_Country-Gospel_704322.wav;Atmosphere;Others;8.384.798.185.941.040;Atmosphere Others
551;4em022_26_Walk-To-School---Groove_704327.wav;Atmosphere;Filmscore;5.639.836.734.693.870;Atmosphere Filmscore
554;4em023_01_All-Points-Bulletin_704331.wav;Rock;Others;6.614.204.081.632.650;Others Rock
555;4em023_02_All-Points-Bulletin---No-Guitar_704332.wav;Rock;Others;6.363.428.571.428.570;Others Rock
560;4em023_12_West-Side-Shimmy_704342.wav;Dance;Electronica;8.118.857.142.857.140;Dance Electronica
561;4em023_13_West-Side-Shimmy---No-Synth_704343.wav;Dance;Electronica;7.645.056.689.342.400;Dance Electronica
562;4em023_17_Corner-Cell-Blues_704347.wav;Rock;Atmosphere;4.453.877.551.020.400;Atmosphere Rock
563;4em023_18_Corner-Cell-Metal_704348.wav;Rock;Atmosphere;4.404.244.897.959.180;Atmosphere Rock
564;4em023_19_Harm's-Way_704349.wav;Atmosphere;Filmscore;8.069.224.489.795.910;Atmosphere Filmscore
565;4em023_20_Murderous-E-Minor---Long_704350.wav;Filmscore;Electronica;7.444.897.959.183.670;Electronica Filmscore
566;4em023_22_Murderous-Synths---New_704352.wav;Atmosphere;Filmscore;58.0;Atmosphere Filmscore
567;4em023_24_Murderous-B_704354.wav;Filmscore;Electronica;457.665.306.122.449;Electronica Filmscore
568;4em023_25_Murderous-Intent_704355.wav;Filmscore;Electronica;6.238.040.816.326.530;Electronica Filmscore
569;4em023_26_Too-Late_704356.wav;Filmscore;Others;5.530.122.448.979.590;Filmscore Others
571;4em023_28_High-School_704358.wav;Atmosphere;Filmscore;47.542.857.142.857.100;Atmosphere Filmscore
574;4em023_31_Urgent-Open---No-Hits_704361.wav;Atmosphere;Electronica;483.004.081.632.653;Atmosphere Electronica
576;4em023_33_Mystique_704363.wav;Filmscore;Electronica;7.301.224.489.795.910;Electronica Filmscore
577;4em023_34_Night-Grooving_704364.wav;Rock;Atmosphere;52.349.433.106.575.900;Atmosphere Rock
578;4em023_35_Night-Grooving---No-Bass_704365.wav;Rock;Atmosphere;4.861.387.755.102.040;Atmosphere Rock
579;4em023_36_Prehistoric-Tension_704366.wav;Atmosphere;World Music;8.468.897.959.183.670;Atmosphere World Music
580;4em023_37_Prehistoric-Tension---Flute-Version_704367.wav;Atmosphere;World Music;8.377.469.387.755.100;Atmosphere World Music
581;4em023_38_Prehistoric-Tension---Conga-Version_704368.wav;Atmosphere;World Music;8.468.897.959.183.670;Atmosphere World Music
582;4em023_39_Driving-East-Africa_704369.wav;Atmosphere;Electronica;8.220.734.693.877.550;Atmosphere Electronica
588;4em023_45_Hi-Def-Open_704375.wav;Rock;Others;7.768.816.326.530.610;Others Rock
589;4em024_01_Trace-Of-Red_701192.wav;Electronica;Ambient, Chill;6.859.755.102.040.810;Ambient, Chill Electronica
590;4em024_02_Trace-Of-Red---Sparse_701193.wav;Electronica;Ambient, Chill;6.841.469.387.755.100;Ambient, Chill Electronica
591;4em024_03_Video-Voyeur_701194.wav;Atmosphere;Ambient, Chill;6.582.523.809.523.800;Ambient, Chill Atmosphere
592;4em024_04_Video-Voyeur---Sparse_701195.wav;Atmosphere;Ambient, Chill;6.582.523.809.523.800;Ambient, Chill Atmosphere
593;4em024_05_Video-Voyeur---No-Bass_701196.wav;Atmosphere;Ambient, Chill;6.582.523.809.523.800;Ambient, Chill Atmosphere
594;4em024_06_Your-Best-Guess_701197.wav;Filmscore;Ambient, Chill;8.497.632.653.061.220;Ambient, Chill Filmscore
596;4em024_08_Memories_701199.wav;Filmscore;Ambient, Chill;8.889.179.138.321.990;Ambient, Chill Filmscore
599;4em024_11_Beauty-Mallets_701202.wav;Atmosphere;Electronica;6.201.469.387.755.100;Atmosphere Electronica
600;4em024_12_Beauty-Mallets---Climb_701203.wav;Atmosphere;Electronica;65.28;Atmosphere Electronica
602;4em024_14_Mediterranean-Medicine_701205.wav;Filmscore;World Music;780.538.775.510.204;Filmscore World Music
603;4em024_15_High-Alert_701206.wav;Electronica;Ambient, Chill;7.024.326.530.612.240;Ambient, Chill Electronica
604;4em024_16_Hip-Not-Shy_701207.wav;Hip Hop, Rap;World Music;924.995.918.367.347;Hip Hop, Rap World Music
605;4em024_17_Dead-Calm_701208.wav;Ambient, Chill;World Music;88.792.358.276.644;Ambient, Chill World Music
606;4em024_18_Harping-Day_701209.wav;Filmscore;Ambient, Chill;6.407.836.734.693.870;Ambient, Chill Filmscore
607;4em024_19_Mystic-Growth_701210.wav;Electronica;Ambient, Chill;7.588.571.428.571.420;Ambient, Chill Electronica
608;4em024_20_Mystic-Growth---Faster_701211.wav;Electronica;Ambient, Chill;723.069.387.755.102;Ambient, Chill Electronica
609;4em024_21_Odd-Behavior_701212.wav;Filmscore;Ambient, Chill;843.808.163.265.306;Ambient, Chill Filmscore
610;4em024_23_Natural-Fears_701214.wav;Filmscore;World Music;63.817.142.857.142.800;Filmscore World Music
611;4em024_24_Frantic-Cheaters_701215.wav;Atmosphere;Electronica;6.167.510.204.081.630;Atmosphere Electronica
614;4em024_27_Midnight-Sun_701218.wav;Ambient, Chill;World Music;10.641.510.204.081.600;Ambient, Chill World Music
616;4em024_29_Slithering-Around_701220.wav;Atmosphere;Electronica;7.390.040.816.326.530;Atmosphere Electronica
618;4em024_31_New-Clues_701222.wav;Electronica;Ambient, Chill;7.902.668.934.240.360;Ambient, Chill Electronica
619;4em024_32_Put-It-Together-Beat_701223.wav;Rock;Funk, Soul;51.455.714.285.714.200;Funk, Soul Rock
620;4em024_33_River-Beat_701224.wav;Dance;Electronica;6.478.367.346.938.770;Dance Electronica
621;4em024_34_Static-Mesas_701225.wav;Electronica;Ambient, Chill;8.709.678.004.535.140;Ambient, Chill Electronica
622;4em024_35_Subtle-Storm_701226.wav;Electronica;Ambient, Chill;7.741.934.240.362.810;Ambient, Chill Electronica
623;4em024_36_Planetary-Drive_701227.wav;Electronica;Ambient, Chill;100.0;Ambient, Chill Electronica
624;4em024_37_Blind-Alley_701228.wav;Electronica;Ambient, Chill;8.102.269.841.269.840;Ambient, Chill Electronica
625;4em024_38_Cool-Open-97_701229.wav;Atmosphere;World Music;52.715.102.040.816.300;Atmosphere World Music
626;4em024_39_Cool-Open-97---Soft-Pad_701230.wav;Atmosphere;World Music;56.372.244.897.959.100;Atmosphere World Music
627;4em024_40_Cool-Open-97---Light-Groove_701231.wav;Atmosphere;World Music;52.715.102.040.816.300;Atmosphere World Music
628;4em024_41_Cool-Open---No-Percussion_701232.wav;Atmosphere;World Music;5.140.897.959.183.670;Atmosphere World Music
629;4em025_01_Tell-Me_704376.wav;Atmosphere;Electronica;713.665.306.122.449;Atmosphere Electronica
633;4em025_05_Moving-MOR_704380.wav;Atmosphere;Electronica;7.157.551.020.408.160;Atmosphere Electronica
634;4em025_06_Moving-MOR---No-Keys_704381.wav;Atmosphere;Electronica;7.021.714.285.714.280;Atmosphere Electronica
636;4em025_14_New-Beauty_704389.wav;Atmosphere;Electronica;5.284.571.428.571.420;Atmosphere Electronica
638;4em025_18_InfoLoop---No-Synth_704393.wav;Atmosphere;Electronica;4.166.530.612.244.890;Atmosphere Electronica
639;4em025_19_Jamming_704394.wav;Atmosphere;Electronica;5.447.873.015.873.010;Atmosphere Electronica
640;4em025_21_Jamming---More-Bounce,-No-Hit_704396.wav;Atmosphere;Electronica;5.469.968.253.968.250;Atmosphere Electronica
643;4em025_26_Jungle-Pace_704401.wav;Electronica;World Music;6.653.387.755.102.040;Electronica World Music
644;4em025_27_Jungle-Pace---w-Less_704402.wav;Electronica;World Music;665.861.224.489.796;Electronica World Music
645;4em025_28_World-News-Ticker_704403.wav;Atmosphere;Electronica;44.999.909.297.052.100;Atmosphere Electronica
649;4em025_35_Stop-And-Go_704410.wav;Atmosphere;Electronica;6.269.387.755.102.040;Atmosphere Electronica
650;4em025_36_Lead-Story---Static_704411.wav;Atmosphere;Electronica;726.726.530.612.245;Atmosphere Electronica
652;4em026_01_Pick-It-Up_704414.wav;Hip Hop, Rap;;5.720.816.326.530.610; Hip Hop, Rap
654;4em026_03_Pick-It-Up---Fix_704416.wav;Hip Hop, Rap;;49.711.020.408.163.200; Hip Hop, Rap
656;4em026_05_Swamp-High_704418.wav;Hip Hop, Rap;;864.130.612.244.898; Hip Hop, Rap
657;4em026_06_Swamp-High---No-Lick_704419.wav;Hip Hop, Rap;;783.934.693.877.551; Hip Hop, Rap
